OG0000000: AN0004 AN0376 AN10000 AN10001 AN10256 AN10632 AN10649 AN10846 AN2670 AN2713 AN2714 AN3471 AN3500 AN5065 AN5095 AN5470 AN6966 AN6968 AN7830 AN7831 AN7845 AN7846 AN8295 AN8305 AN8576
OG0000001: AN0669 AN0826 AN0975 AN11044 AN11091 AN2291 AN2732 AN3047 AN3478 AN4391 AN4877 AN5334 AN5863 AN6559 AN7516 AN8788 AN9046 AN9505
OG0000002: AN10066 AN10127 AN10329 AN1070 AN4079 AN4291 AN5956 AN9416
OG0000003: AN0263 AN0683 AN3048 AN4335 AN5963 AN8186 AN9381
OG0000004: AN2661 AN2711 AN2796 AN3980 AN7833 AN8207
OG0000005: lcl|NC_032090.1_cds_XP_019330818.1_2310 lcl|NC_032092.1_cds_XP_710107.2_3445 lcl|NC_032092.1_cds_XP_716542.2_3581 lcl|NC_032094.1_cds_XP_710014.2_4619 lcl|NC_032095.1_cds_XP_720299.2_4779 lcl|NC_032096.1_cds_XP_710262.2_5636
OG0000006: AN0368 AN0621 AN7094 AN7977 AN8648
OG0000007: EDP47064 EDP47889 EDP48566
OG0000008: EDP47913 EDP47950 EDP48586
OG0000009: EDP48546 EDP49511 EDP50765
OG0000010: EDP49504 EDP50758 EDP50819
OG0000011: AN6156 AN8717 AN9495
OG0000012: AN5244 AN5251 AN9239
OG0000013: lcl|NC_032089.1_cds_XP_719072.1_2 lcl|NC_032091.1_cds_XP_717839.1_2353 lcl|NC_032093.1_cds_XP_721963.2_4250
OG0000014: lcl|NC_032089.1_cds_XP_719071.2_3 lcl|NC_032090.1_cds_XP_710489.2_1354 lcl|NC_032094.1_cds_XP_710505.2_4252
OG0000015: lcl|NC_032091.1_cds_XP_019330880.1_2942 lcl|NC_032091.1_cds_XP_716088.1_2941 lcl|NC_032091.1_cds_XP_716639.2_2919
OG0000016: lcl|NC_032091.1_cds_XP_716065.2_2935 lcl|NC_032091.1_cds_XP_716079.2_2922 lcl|NC_032094.1_cds_XP_718074.2_4592
OG0000017: lcl|NC_032094.1_cds_XP_710069.2_4577 lcl|NC_032094.1_cds_XP_719106.2_4500 lcl|NC_032094.1_cds_XP_719146.2_4529
OG0000018: EDP53021 EDP55499
OG0009660: EDP50265
OG0009661: EDP50575
OG0009662: EDP50091
OG0009663: EDP50312
OG0009664: EDP50851
OG0009665: EDP50086
OG0009666: EDP50743
OG0009667: EDP50764
OG0009668: EDP50142
OG0009669: EDP50080
OG0009670: EDP50554
OG0009671: EDP50285
OG0009672: EDP50690
OG0009673: EDP50621
OG0009674: EDP50552
OG0009675: EDP50790
OG0009676: EDP50127
OG0009677: EDP50823
OG0009678: EDP50123
OG0009679: EDP50413
OG0009680: EDP50392
OG0009681: EDP50608
OG0009682: EDP50257
OG0009683: EDP50324
OG0009684: EDP50474
OG0009685: EDP50601
OG0009686: EDP50004
OG0009687: EDP50178
OG0009688: EDP50798
OG0009689: EDP49995
OG0009690: EDP50115
OG0009691: EDP50485
OG0009692: EDP50734
OG0009693: EDP50642
OG0009694: EDP50695
OG0009695: EDP50408
OG0009696: EDP50825
OG0009697: EDP50466
OG0009698: EDP50082
OG0009699: EDP50499
OG0009700: EDP50514
OG0009701: EDP50612
OG0009702: EDP50493
OG0009703: EDP50357
OG0009704: EDP50498
OG0009705: EDP50757
OG0009706: EDP50781
OG0009707: EDP50203
OG0009708: EDP50720
OG0009709: EDP50649
OG0009710: EDP49990
OG0009711: EDP50240
OG0009712: EDP50496
OG0009713: EDP50698
OG0009714: EDP50332
OG0009715: EDP50748
OG0009716: EDP50353
OG0009717: EDP50834
OG0009718: EDP50615
OG0009719: EDP50092
OG0009720: EDP50646
OG0009721: EDP50205
OG0009722: EDP50625
OG0009723: EDP50502
OG0009724: EDP50620
OG0009725: EDP50713
OG0009726: EDP50807
OG0009727: EDP50663
OG0009728: EDP50654
OG0009729: EDP50314
OG0009730: EDP50545
OG0009731: EDP50147
OG0009732: EDP50700
OG0009733: EDP50529
OG0009734: EDP50156
OG0009735: EDP50557
OG0009736: EDP50315
OG0009737: EDP50131
OG0009738: EDP50509
OG0009739: EDP50214
OG0009740: EDP50171
OG0009741: EDP50289
OG0009742: EDP50486
OG0009743: EDP50693
OG0009744: EDP49963
OG0009745: EDP50479
OG0009746: EDP50856
OG0009747: EDP50070
OG0009748: EDP50638
OG0009749: EDP50782
OG0009750: EDP50746
OG0009751: EDP50026
OG0009752: EDP50371
OG0009753: EDP50391
OG0009754: EDP50860
OG0009755: EDP50102
OG0009756: EDP50422
OG0009757: EDP50251
OG0009758: EDP49984
OG0009759: EDP50369
OG0009760: EDP50068
OG0009761: EDP50168
OG0009762: EDP50016
OG0009763: EDP50624
OG0009764: EDP50574
OG0009765: EDP50384
OG0009766: EDP50604
OG0009767: EDP50345
OG0009768: EDP50449
OG0009769: EDP50480
OG0009770: EDP50361
OG0009771: EDP50177
OG0009772: EDP50351
OG0009773: EDP50806
OG0009774: EDP50329
OG0009775: EDP50304
OG0009776: EDP50421
OG0009777: EDP50307
OG0009778: EDP50726
OG0009779: EDP50221
OG0009780: EDP50116
OG0009781: EDP50222
OG0009782: EDP49962
OG0009783: EDP50047
OG0009784: EDP50375
OG0009785: EDP50444
OG0009786: EDP50072
OG0009787: EDP50792
OG0009788: EDP50309
OG0009789: EDP50707
OG0009790: EDP50741
OG0009791: EDP50532
OG0009792: EDP50664
OG0009793: EDP50412
OG0009794: EDP50510
OG0009795: EDP50122
OG0009796: EDP50207
OG0009797: EDP50339
OG0009798: EDP50487
OG0009799: EDP50759
OG0009800: EDP50871
OG0009801: EDP50541
OG0009802: EDP50553
OG0009803: EDP50465
OG0009804: EDP50785
OG0009805: EDP50077
OG0009806: EDP50389
OG0009807: EDP50023
OG0009808: EDP50320
OG0009809: EDP50687
OG0009810: EDP50273
OG0009811: EDP50865
OG0009812: EDP50349
OG0009813: EDP50370
OG0009814: EDP50258
OG0009815: EDP50446
OG0009816: EDP50439
OG0009817: EDP50201
OG0009818: EDP50272
OG0009819: EDP50167
OG0009820: EDP50341
OG0009821: EDP50419
OG0009822: EDP50276
OG0009823: EDP50378
OG0009824: EDP50468
OG0009825: EDP50139
OG0009826: EDP50159
OG0009827: EDP50297
OG0009828: EDP49967
OG0009829: EDP50230
OG0009830: EDP50356
OG0009831: EDP50721
OG0009832: EDP50090
OG0009833: EDP50701
OG0009834: EDP50459
OG0009835: EDP50410
OG0009836: EDP50732
OG0009837: EDP50844
OG0009838: EDP50293
OG0009839: EDP50279
OG0009840: EDP50537
OG0009841: EDP50525
OG0009842: EDP50184
OG0009843: EDP50403
OG0009844: EDP50195
OG0009845: EDP49996
OG0009846: EDP50779
OG0009847: EDP50852
OG0009848: EDP50802
OG0009849: EDP50025
OG0009850: EDP50280
OG0009851: EDP50842
OG0009852: EDP50827
OG0009853: EDP50527
OG0009854: EDP50584
OG0009855: EDP50213
OG0009856: EDP50377
OG0009857: EDP50542
OG0009858: EDP50084
OG0009859: EDP50578
OG0009860: EDP50105
OG0009861: EDP50705
OG0009862: EDP50071
OG0009863: EDP50791
OG0009864: EDP50018
OG0009865: EDP50508
OG0009866: EDP49986
OG0009867: EDP50770
OG0009868: EDP50051
OG0009869: EDP49977
OG0009870: EDP50716
OG0009871: EDP50546
OG0009872: EDP50223
OG0009873: EDP50311
OG0009874: EDP50396
OG0009875: EDP50415
OG0009876: EDP50725
OG0009877: EDP50478
OG0009878: EDP50006
OG0009879: EDP50582
OG0009880: EDP50461
OG0009881: EDP50562
OG0009882: EDP50069
OG0009883: EDP50254
OG0009884: EDP50398
OG0009885: EDP50550
OG0009886: EDP50733
OG0009887: EDP50003
OG0009888: EDP50796
OG0009889: EDP50832
OG0009890: EDP50317
OG0009891: EDP50174
OG0009892: EDP50211
OG0009893: EDP50263
OG0009894: EDP50853
OG0009895: EDP50810
OG0009896: EDP50039
OG0009897: EDP50108
OG0009898: EDP50534
OG0009899: EDP50196
OG0009900: EDP50451
OG0009901: EDP50036
OG0009902: EDP50769
OG0009903: EDP50675
OG0009904: EDP50043
OG0009905: EDP50362
OG0009906: EDP50151
OG0009907: EDP50078
OG0009908: EDP50450
OG0009909: EDP50561
OG0009910: EDP50044
OG0009911: EDP50328
OG0009912: EDP50271
OG0009913: EDP50789
OG0009914: EDP50083
OG0009915: EDP50786
OG0009916: EDP50001
OG0009917: EDP50111
OG0009918: EDP50483
OG0009919: EDP50837
OG0009920: EDP50703
OG0009921: EDP50831
OG0009922: EDP50056
OG0009923: EDP50267
OG0009924: EDP50676
OG0009925: EDP50616
OG0009926: EDP50442
OG0009927: EDP50210
OG0009928: EDP50326
OG0009929: EDP50138
OG0009930: EDP50085
OG0009931: EDP50752
OG0009932: EDP50241
OG0009933: EDP50505
OG0009934: EDP50367
OG0009935: EDP50843
OG0009936: EDP49997
OG0009937: EDP50186
OG0009938: EDP50507
OG0009939: EDP50614
OG0009940: EDP50189
OG0009941: EDP50777
OG0009942: EDP50206
OG0009943: EDP50434
OG0009944: EDP50636
OG0009945: EDP50256
OG0009946: EDP50482
OG0009947: EDP50699
OG0009948: EDP50627
OG0009949: EDP50306
OG0009950: EDP50644
OG0009951: EDP50163
OG0009952: EDP50606
OG0009953: EDP50515
OG0009954: EDP50556
OG0009955: EDP50670
OG0009956: EDP50176
OG0009957: EDP50793
OG0009958: EDP49980
OG0009959: EDP50037
OG0009960: EDP50458
OG0009961: EDP50046
OG0009962: EDP50668
OG0009963: EDP50135
OG0009964: EDP50198
OG0009965: EDP50381
OG0009966: EDP50032
OG0009967: EDP50336
OG0009968: EDP49958
OG0009969: EDP50551
OG0009970: EDP50453
OG0009971: EDP50836
OG0009972: EDP50795
OG0009973: EDP50373
OG0009974: EDP50626
OG0009975: EDP50536
OG0009976: EDP50358
OG0009977: EDP50609
OG0009978: EDP50512
OG0009979: EDP50776
OG0009980: EDP49992
OG0009981: EDP50202
OG0009982: EDP50226
OG0009983: EDP50813
OG0009984: EDP50098
OG0009985: EDP50190
OG0009986: EDP49978
OG0009987: EDP50797
OG0009988: EDP49991
OG0009989: EDP50030
OG0009990: AN11191
OG0009991: AN4126
OG0009992: AN3940
OG0009993: AN6101
OG0009994: AN11304
OG0009995: AN4578
OG0009996: AN8801
OG0009997: AN10087
OG0009998: AN3856
OG0009999: AN6878
OG0010000: AN12070
OG0010001: AN3227
OG0010002: AN5632
OG0010003: AN3998
OG0010004: AN11125
OG0010005: AN4875
OG0010006: AN12311
OG0010007: AN6788
OG0010008: AN6459
OG0010009: AN0564
OG0010010: AN3773
OG0010011: AN0819
OG0010012: AN7532
OG0010013: AN2293
OG0010014: AN6923
OG0010015: AN6106
OG0010016: AN11875
OG0010017: AN8860
OG0010018: AN2157
OG0010019: AN7832
OG0010020: AN7631
OG0010021: AN3318
OG0010022: AN9180
OG0010023: AN9517
OG0010024: AN10205
OG0010025: AN8602
OG0010026: AN4955
OG0010027: AN8775
OG0010028: AN7690
OG0010029: AN11861
OG0010030: AN1645
OG0010031: AN6856
OG0010032: AN2801
OG0010033: AN3512
OG0010034: AN9510
OG0010035: AN4080
OG0010036: AN8509
OG0010037: AN2337
OG0010038: AN6576
OG0010039: AN2530
OG0010040: AN6136
OG0010041: AN6510
OG0010042: AN12176
OG0010043: AN11709
OG0010044: AN10879
OG0010045: AN11994
OG0010046: AN11489
OG0010047: AN12171
OG0010048: AN1947
OG0010049: AN4021
OG0010050: AN8095
OG0010051: AN3098
OG0010052: AN4530
OG0010053: AN0476
OG0010054: AN3188
OG0010055: AN10822
OG0010056: AN1603
OG0010057: AN10912
OG0010058: AN1053
OG0010059: AN5509
OG0010060: AN3749
OG0010061: AN12269
OG0010062: AN6780
OG0010063: AN5969
OG0010064: AN3528
OG0010065: AN12156
OG0010066: AN10596
OG0010067: AN4643
OG0010068: AN10717
OG0010069: AN9458
OG0010070: AN5981
OG0010071: AN4984
OG0010072: AN8488
OG0010073: AN0519
OG0010074: AN2112
OG0010075: AN6352
OG0010076: AN2374
OG0010077: AN5676
OG0010078: AN5105
OG0010079: AN4615
OG0010080: AN6668
OG0010081: AN3345
OG0010082: AN5612
OG0010083: AN2669
OG0010084: AN10945
OG0010085: AN2122
OG0010086: AN1307
OG0010087: AN1800
OG0010088: AN0510
OG0010089: AN1297
OG0010090: AN0937
OG0010091: AN7362
OG0010092: AN1936
OG0010093: AN9498
OG0010094: AN0641
OG0010095: AN5961
OG0010096: AN2645
OG0010097: AN4571
OG0010098: AN8433
OG0010099: AN7023
OG0010100: AN10142
OG0010101: AN4236
OG0010102: AN1925
OG0010103: AN6299
OG0010104: AN2977
OG0010105: AN4503
OG0010106: AN11038
OG0010107: AN2187
OG0010108: AN2464
OG0010109: AN4298
OG0010110: AN8177
OG0010111: AN8155
OG0010112: AN3730
OG0010113: AN1438
OG0010114: AN0776
OG0010115: AN2789
OG0010116: AN1405
OG0010117: AN2676
OG0010118: AN3049
OG0010119: AN10375
OG0010120: AN11212
OG0010121: AN10364
OG0010122: AN7279
OG0010123: AN2418
OG0010124: AN6517
OG0010125: AN0316
OG0010126: AN2381
OG0010127: AN1724
OG0010128: AN7625
OG0010129: AN2964
OG0010130: AN6126
OG0010131: AN1955
OG0010132: AN2104
OG0010133: AN8983
OG0010134: AN4766
OG0010135: AN7579
OG0010136: AN4525
OG0010137: AN8637
OG0010138: AN12021
OG0010139: AN2877
OG0010140: AN10498
OG0010141: AN5402
OG0010142: AN7097
OG0010143: AN3366
OG0010144: AN0170
OG0010145: AN5711
OG0010146: AN6062
OG0010147: AN11779
OG0010148: AN8235
OG0010149: AN1166
OG0010150: AN10528
OG0010151: AN0785
OG0010152: AN3031
OG0010153: AN11704
OG0010154: AN8793
OG0010155: AN6597
OG0010156: AN8905
OG0010157: AN9015
OG0010158: AN3353
OG0010159: AN8172
OG0010160: AN12260
OG0010161: AN1868
OG0010162: AN7110
OG0010163: AN2704
OG0010164: AN2742
OG0010165: AN1667
OG0010166: AN8647
OG0010167: AN10631
OG0010168: AN5826
OG0010169: AN2285
OG0010170: AN8445
OG0010171: AN0864
OG0010172: AN5624
OG0010173: AN5304
OG0010174: AN4901
OG0010175: AN2526
OG0010176: AN5591
OG0010177: AN4359
OG0010178: AN7609
OG0010179: AN4992
OG0010180: AN7850
OG0010181: AN5607
OG0010182: AN2662
OG0010183: AN7004
OG0010184: AN0090
OG0010185: AN3026
OG0010186: AN3909
OG0010187: AN10960
OG0010188: AN2137
OG0010189: AN5655
OG0010190: AN6401
OG0010191: AN8525
OG0010192: AN3814
OG0010193: AN1319
OG0010194: AN5188
OG0010195: AN6526
OG0010196: AN7391
OG0010197: AN9264
OG0010198: AN10636
OG0010199: AN9187
OG0010200: AN6006
OG0010201: AN3845
OG0010202: AN1194
OG0010203: AN11977
OG0010204: AN7713
OG0010205: AN0851
OG0010206: AN7472
OG0010207: AN2505
OG0010208: AN11436
OG0010209: AN2314
OG0010210: AN11781
OG0010211: AN12028
OG0010212: AN7450
OG0010213: AN2496
OG0010214: AN5485
OG0010215: AN11225
OG0010216: AN3827
OG0010217: AN4561
OG0010218: AN3697
OG0010219: AN12119
OG0010220: AN5940
OG0010221: AN1544
OG0010222: AN5122
OG0010223: AN12233
OG0010224: AN4584
OG0010225: AN1756
OG0010226: AN8213
OG0010227: AN2710
OG0010228: AN0527
OG0010229: AN2856
OG0010230: AN12297
OG0010231: AN1984
OG0010232: AN7936
OG0010233: AN5619
OG0010234: AN4814
OG0010235: AN6000
OG0010236: AN12041
OG0010237: AN11468
OG0010238: AN9195
OG0010239: AN9156
OG0010240: AN6935
OG0010241: AN0347
OG0010242: AN12229
OG0010243: AN1327
OG0010244: AN6927
OG0010245: AN4594
OG0010246: AN2682
OG0010247: AN0053
OG0010248: AN3803
OG0010249: AN6236
OG0010250: AN11872
OG0010251: AN6633
OG0010252: AN1252
OG0010253: AN8948
OG0010254: AN5726
OG0010255: AN0657
OG0010256: AN8534
OG0010257: AN2861
OG0010258: AN7129
OG0010259: AN3834
OG0010260: AN7061
OG0010261: AN0944
OG0010262: AN8742
OG0010263: AN0487
OG0010264: AN7286
OG0010265: AN5535
OG0010266: AN12479
OG0010267: AN2080
OG0010268: AN4190
OG0010269: AN7566
OG0010270: AN9168
OG0010271: AN10403
OG0010272: AN2215
OG0010273: AN2689
OG0010274: AN4788
OG0010275: AN7341
OG0010276: AN11880
OG0010277: AN3683
OG0010278: AN11117
OG0010279: AN1770
OG0010280: AN5641
OG0010281: AN2791
OG0010282: AN6450
OG0010283: AN8568
OG0010284: AN4999
OG0010285: AN10836
OG0010286: AN5203
OG0010287: AN4477
OG0010288: AN2784
OG0010289: AN3761
OG0010290: AN7552
OG0010291: AN3190
OG0010292: AN1617
OG0010293: AN4240
OG0010294: AN2452
OG0010295: AN3707
OG0010296: AN6491
OG0010297: AN11054
OG0010298: AN7887
OG0010299: AN2068
OG0010300: AN8472
OG0010301: AN10082
OG0010302: AN3668
OG0010303: AN11045
OG0010304: AN6894
OG0010305: AN6603
OG0010306: AN0719
OG0010307: AN10868
OG0010308: AN3947
OG0010309: AN6145
OG0010310: AN2613
OG0010311: AN10075
OG0010312: AN5529
OG0010313: AN0333
OG0010314: AN3176
OG0010315: AN4770
OG0010316: AN8825
OG0010317: AN3820
OG0010318: AN7120
OG0010319: AN9165
OG0010320: AN11109
OG0010321: AN8995
OG0010322: AN1683
OG0010323: AN5022
OG0010324: AN4905
OG0010325: AN11172
OG0010326: AN6245
OG0010327: AN11758
OG0010328: AN9504
OG0010329: AN0828
OG0010330: AN4189
OG0010331: AN10767
OG0010332: AN7795
OG0010333: AN7521
OG0010334: AN10315
OG0010335: AN12386
OG0010336: AN0366
OG0010337: AN8958
OG0010338: AN6748
OG0010339: AN11914
OG0010340: AN7327
OG0010341: AN5762
OG0010342: AN6964
OG0010343: AN0105
OG0010344: AN4215
OG0010345: AN9282
OG0010346: AN0041
OG0010347: AN1590
OG0010348: AN10336
OG0010349: AN2035
OG0010350: AN2537
OG0010351: AN0383
OG0010352: AN11243
OG0010353: AN10544
OG0010354: AN6342
OG0010355: AN5073
OG0010356: AN6115
OG0010357: AN4253
OG0010358: AN3276
OG0010359: AN4245
OG0010360: AN3729
OG0010361: AN5155
OG0010362: AN1047
OG0010363: AN3966
OG0010364: AN7762
OG0010365: AN5671
OG0010366: AN0836
OG0010367: AN7500
OG0010368: AN0892
OG0010369: AN6333
OG0010370: AN2837
OG0010371: AN8278
OG0010372: AN7041
OG0010373: AN8915
OG0010374: AN0872
OG0010375: AN0763
OG0010376: AN2132
OG0010377: AN1913
OG0010378: AN6728
OG0010379: AN1145
OG0010380: AN5686
OG0010381: AN3256
OG0010382: AN5055
OG0010383: AN7872
OG0010384: AN7997
OG0010385: AN11132
OG0010386: AN3649
OG0010387: AN5322
OG0010388: AN3989
OG0010389: AN12165
OG0010390: AN8500
OG0010391: AN5240
OG0010392: AN4860
OG0010393: AN6441
OG0010394: AN2332
OG0010395: AN9002
OG0010396: AN2144
OG0010397: AN5595
OG0010398: AN7856
OG0010399: AN6751
OG0010400: AN1275
OG0010401: AN9063
OG0010402: AN3487
OG0010403: AN7697
OG0010404: AN1895
OG0010405: AN2753
OG0010406: AN2912
OG0010407: AN5749
OG0010408: AN11471
OG0010409: AN0953
OG0010410: AN5915
OG0010411: AN1348
OG0010412: AN10548
OG0010413: AN7174
OG0010414: AN0653
OG0010415: AN2763
OG0010416: AN5173
OG0010417: AN3505
OG0010418: AN7028
OG0010419: AN0252
OG0010420: AN0875
OG0010421: AN6913
OG0010422: AN1234
OG0010423: AN1635
OG0010424: AN6277
OG0010425: AN3651
OG0010426: AN5987
OG0010427: AN7348
OG0010428: AN3591
OG0010429: AN2397
OG0010430: AN11568
OG0010431: AN4472
OG0010432: AN5784
OG0010433: AN3722
OG0010434: AN10332
OG0010435: AN3462
OG0010436: AN2198
OG0010437: AN5496
OG0010438: AN1354
OG0010439: AN7240
OG0010440: AN4035
OG0010441: AN1854
OG0010442: AN11231
OG0010443: AN10994
OG0010444: AN8148
OG0010445: AN5955
OG0010446: AN5563
OG0010447: AN0661
OG0010448: AN4005
OG0010449: AN2564
OG0010450: AN2220
OG0010451: AN10898
OG0010452: AN10496
OG0010453: AN2107
OG0010454: AN2733
OG0010455: AN5660
OG0010456: AN3075
OG0010457: AN12016
OG0010458: AN2053
OG0010459: AN11820
OG0010460: AN5522
OG0010461: AN5742
OG0010462: AN2925
OG0010463: AN4793
OG0010464: AN9117
OG0010465: AN1290
OG0010466: AN0681
OG0010467: AN6487
OG0010468: AN3130
OG0010469: AN1744
OG0010470: AN11166
OG0010471: AN4415
OG0010472: AN9397
OG0010473: AN10236
OG0010474: AN3570
OG0010475: AN6242
OG0010476: AN10434
OG0010477: AN7665
OG0010478: AN3143
OG0010479: AN1790
OG0010480: AN6827
OG0010481: AN9439
OG0010482: AN8181
OG0010483: AN10773
OG0010484: AN1470
OG0010485: AN8370
OG0010486: AN0110
OG0010487: AN8412
OG0010488: AN5207
OG0010489: AN6895
OG0010490: AN7182
OG0010491: AN3282
OG0010492: AN8783
OG0010493: AN3994
OG0010494: AN9303
OG0010495: AN1644
OG0010496: AN5370
OG0010497: AN5904
OG0010498: AN1321
OG0010499: AN5980
OG0010500: AN10173
OG0010501: AN9287
OG0010502: AN10574
OG0010503: AN8053
OG0010504: AN9352
OG0010505: AN12277
OG0010506: AN8036
OG0010507: AN5931
OG0010508: AN8424
OG0010509: AN3919
OG0010510: AN2077
OG0010511: AN11979
OG0010512: AN3280
OG0010513: AN4426
OG0010514: AN5460
OG0010515: AN7553
OG0010516: AN3521
OG0010517: AN1589
OG0010518: AN3207
OG0010519: AN4458
OG0010520: AN7460
OG0010521: AN1689
OG0010522: AN6049
OG0010523: AN2570
OG0010524: AN4683
OG0010525: AN5681
OG0010526: AN6974
OG0010527: AN10515
OG0010528: AN4270
OG0010529: AN3000
OG0010530: AN0247
OG0010531: AN3577
OG0010532: AN1658
OG0010533: AN10289
OG0010534: AN0889
OG0010535: AN7767
OG0010536: AN9223
OG0010537: AN4328
OG0010538: AN8734
OG0010539: AN4089
OG0010540: AN4369
OG0010541: AN3890
OG0010542: AN7373
OG0010543: AN11841
OG0010544: AN2606
OG0010545: AN5233
OG0010546: AN3735
OG0010547: AN3237
OG0010548: AN7671
OG0010549: AN0984
OG0010550: AN5035
OG0010551: AN5800
OG0010552: AN0437
OG0010553: AN3468
OG0010554: AN9261
OG0010555: AN8366
OG0010556: AN8493
OG0010557: AN8201
OG0010558: AN9009
OG0010559: AN9078
OG0010560: AN10283
OG0010561: AN0842
OG0010562: AN1976
OG0010563: AN11533
OG0010564: AN1876
OG0010565: AN11313
OG0010566: AN4775
OG0010567: AN8356
OG0010568: AN7684
OG0010569: AN9250
OG0010570: AN3055
OG0010571: AN11767
OG0010572: AN9451
OG0010573: AN11948
OG0010574: AN0742
OG0010575: AN2152
OG0010576: AN0760
OG0010577: AN4146
OG0010578: AN6649
OG0010579: AN11127
OG0010580: AN10625
OG0010581: AN7946
OG0010582: AN0601
OG0010583: AN7912
OG0010584: AN6686
OG0010585: AN10038
OG0010586: AN5791
OG0010587: AN8572
OG0010588: AN7351
OG0010589: AN8881
OG0010590: AN8013
OG0010591: AN10138
OG0010592: AN7999
OG0010593: AN10384
OG0010594: AN8951
OG0010595: AN0065
OG0010596: AN2411
OG0010597: AN4162
OG0010598: AN3423
OG0010599: AN10304
OG0010600: AN11145
OG0010601: AN2309
OG0010602: AN3449
OG0010603: AN8313
OG0010604: AN2955
OG0010605: AN12077
OG0010606: AN2074
OG0010607: AN9283
OG0010608: AN3373
OG0010609: AN6656
OG0010610: AN1831
OG0010611: AN4102
OG0010612: AN8669
OG0010613: AN4826
OG0010614: AN6216
OG0010615: AN1387
OG0010616: AN7600
OG0010617: AN6465
OG0010618: AN7808
OG0010619: AN7920
OG0010620: AN1007
OG0010621: AN7817
OG0010622: AN2300
OG0010623: AN4491
OG0010624: AN3666
OG0010625: AN7405
OG0010626: AN1313
OG0010627: AN3140
OG0010628: AN6865
OG0010629: AN7778
OG0010630: AN2390
OG0010631: AN9343
OG0010632: AN8553
OG0010633: AN3677
OG0010634: AN7689
OG0010635: AN3886
OG0010636: AN0674
OG0010637: AN6556
OG0010638: AN7083
OG0010639: AN2229
OG0010640: AN5451
OG0010641: AN6608
OG0010642: AN0853
OG0010643: AN0019
OG0010644: AN8378
OG0010645: AN0159
OG0010646: AN8489
OG0010647: AN7146
OG0010648: AN6163
OG0010649: AN12123
OG0010650: AN10346
OG0010651: AN3139
OG0010652: AN6701
OG0010653: AN2919
OG0010654: AN12120
OG0010655: AN4402
OG0010656: AN8546
OG0010657: AN10444
OG0010658: AN3154
OG0010659: AN3442
OG0010660: AN11552
OG0010661: AN2413
OG0010662: AN5369
OG0010663: AN0908
OG0010664: AN10716
OG0010665: AN1627
OG0010666: AN10348
OG0010667: AN5662
OG0010668: AN4362
OG0010669: AN10440
OG0010670: AN3185
OG0010671: AN2721
OG0010672: AN0797
OG0010673: AN10472
OG0010674: AN1608
OG0010675: AN5584
OG0010676: AN2433
OG0010677: AN4628
OG0010678: AN0095
OG0010679: AN1841
OG0010680: AN1477
OG0010681: AN8794
OG0010682: AN3486
OG0010683: AN8939
OG0010684: AN5268
OG0010685: AN10456
OG0010686: AN2184
OG0010687: AN8864
OG0010688: AN0688
OG0010689: AN3398
OG0010690: AN1036
OG0010691: AN3013
OG0010692: AN4818
OG0010693: AN4261
OG0010694: AN1173
OG0010695: AN11716
OG0010696: AN9523
OG0010697: AN6099
OG0010698: AN5360
OG0010699: AN4166
OG0010700: AN10535
OG0010701: AN0790
OG0010702: AN11899
OG0010703: AN10013
OG0010704: AN6092
OG0010705: AN5287
OG0010706: AN11968
OG0010707: AN5605
OG0010708: AN6032
OG0010709: AN8966
OG0010710: AN1385
OG0010711: AN4348
OG0010712: AN12458
OG0010713: AN5033
OG0010714: AN0021
OG0010715: AN8698
OG0010716: AN3792
OG0010717: AN6663
OG0010718: AN7073
OG0010719: AN7873
OG0010720: AN5049
OG0010721: AN4959
OG0010722: AN9309
OG0010723: AN7017
OG0010724: AN3453
OG0010725: AN1347
OG0010726: AN0286
OG0010727: AN2738
OG0010728: AN1704
OG0010729: AN10696
OG0010730: AN10546
OG0010731: AN10759
OG0010732: AN3295
OG0010733: AN7594
OG0010734: AN8961
OG0010735: AN5335
OG0010736: AN5282
OG0010737: AN8391
OG0010738: AN9535
OG0010739: AN20016
OG0010740: AN12033
OG0010741: AN5960
OG0010742: AN1979
OG0010743: AN1040
OG0010744: AN2295
OG0010745: AN6016
OG0010746: AN2847
OG0010747: AN4484
OG0010748: AN2776
OG0010749: AN8457
OG0010750: AN5086
OG0010751: AN4921
OG0010752: AN5311
OG0010753: AN10815
OG0010754: AN7208
OG0010755: AN4932
OG0010756: AN1813
OG0010757: AN6309
OG0010758: AN7739
OG0010759: AN4821
OG0010760: AN6283
OG0010761: AN5398
OG0010762: AN1100
OG0010763: AN9091
OG0010764: AN5165
OG0010765: AN6256
OG0010766: AN3433
OG0010767: AN0328
OG0010768: AN3375
OG0010769: AN4434
OG0010770: AN4036
OG0010771: AN1154
OG0010772: AN10073
OG0010773: AN5528
OG0010774: AN0209
OG0010775: AN7821
OG0010776: AN0672
OG0010777: AN5302
OG0010778: AN0204
OG0010779: AN7038
OG0010780: AN5467
OG0010781: AN8325
OG0010782: AN6323
OG0010783: AN4431
OG0010784: AN10979
OG0010785: AN2910
OG0010786: AN12378
OG0010787: AN11518
OG0010788: AN1970
OG0010789: AN8548
OG0010790: AN11916
OG0010791: AN2917
OG0010792: AN11777
OG0010793: AN7957
OG0010794: AN7296
OG0010795: AN10954
OG0010796: AN4293
OG0010797: AN9143
OG0010798: AN10099
OG0010799: AN10533
OG0010800: AN2692
